id,location_id,date_id,hour,temperature,wind_direction,wind_speed,precipitation,cloud_type,is_rain,is_thunderstorm,is_snow,is_hail
2465,11,9,0,18,Зх,9,14.7,хмарно,True,True,False,False
2466,11,9,3,13,Пн,4,0.7,частково хмарно,False,False,False,False
2467,11,9,6,24,Пд,10,0.6,хмарно,False,False,False,False
2468,11,9,9,28,Зх,15,1.0,хмарно,False,False,False,False
2469,11,9,12,10,Пд,3,1.1,частково хмарно,False,False,False,False
2470,11,9,15,21,Пд,0,1.2,сонячно,False,False,False,False
2471,11,9,18,30,Зх,6,0.4,частково хмарно,False,False,False,False
2472,11,9,21,30,ПнЗх,9,1.5,хмарно,False,False,False,False
2473,11,10,0,7,ПнСх,13,1.9,частково хмарно,False,False,False,False
2474,11,10,3,12,ПнЗх,15,0.6,частково хмарно,False,False,False,False
2475,11,10,6,18,Сх,2,1.5,частково хмарно,False,False,False,False
2476,11,10,9,15,ПдЗх,10,16.7,частково хмарно,True,True,False,False
2477,11,10,12,11,Зх,10,0.3,хмарно,False,False,False,False
2478,11,10,15,14,ПдСх,11,1.6,частково хмарно,False,False,False,False
2479,11,10,18,27,ПнЗх,3,1.6,сонячно,False,False,False,False
2480,11,10,21,26,ПнСх,7,0.1,частково хмарно,False,False,False,False
2481,11,11,0,18,Пд,2,1.1,хмарно,False,False,False,False
2482,11,11,3,9,ПдСх,7,0.5,сонячно,False,False,False,False
2483,11,11,6,12,Сх,3,0.9,хмарно,False,False,False,False
2484,11,11,9,8,Зх,1,1.2,сонячно,False,False,False,False
2485,11,11,12,28,ПдСх,0,0.9,частково хмарно,False,False,False,False
2486,11,11,15,5,Пд,1,0.5,сонячно,False,False,False,False
2487,11,11,18,20,ПнЗх,2,1.3,хмарно,False,False,False,False
2488,11,11,21,23,ПдСх,3,3.6,хмарно,True,False,False,False
2489,11,12,0,14,ПдЗх,14,16.0,частково хмарно,True,False,False,False
2490,11,12,3,26,Пд,1,22.5,хмарно,True,True,False,False
2491,11,12,6,17,ПнСх,15,1.2,хмарно,False,False,False,False
2492,11,12,9,15,Сх,15,4.3,хмарно,True,True,False,False
2493,11,12,12,12,Пд,0,1.2,сонячно,False,False,False,False
2494,11,12,15,14,ПнЗх,12,1.8,хмарно,False,False,False,False
2495,11,12,18,19,Сх,5,0.4,частково хмарно,False,False,False,False
2496,11,12,21,14,ПнЗх,4,1.4,частково хмарно,False,False,False,False
2497,11,13,0,9,Пн,9,11.4,хмарно,True,False,False,False
2498,11,13,3,26,ПдСх,13,1.9,частково хмарно,False,False,False,False
2499,11,13,6,10,Зх,7,1.9,хмарно,False,False,False,False
2500,11,13,9,7,Пн,4,1.4,хмарно,False,False,False,False
2501,11,13,12,10,Пд,6,0.8,частково хмарно,False,False,False,False
2502,11,13,15,8,ПдСх,14,0.2,частково хмарно,False,False,False,False
2503,11,13,18,20,ПнЗх,1,13.3,частково хмарно,True,False,False,False
2504,11,13,21,9,ПдЗх,6,1.1,частково хмарно,False,False,False,False
2505,11,14,0,8,Пд,0,0.3,сонячно,False,False,False,False
2506,11,14,3,30,ПдСх,11,1.2,частково хмарно,False,False,False,False
2507,11,14,6,14,ПдЗх,2,0.4,сонячно,False,False,False,False
2508,11,14,9,22,ПдЗх,1,0.9,частково хмарно,False,False,False,False
2509,11,14,12,23,ПнСх,14,1.9,хмарно,False,False,False,False
2510,11,14,15,26,Пн,0,1.7,частково хмарно,False,False,False,False
2511,11,14,18,30,ПнСх,8,1.4,частково хмарно,False,False,False,False
2512,11,14,21,16,Зх,14,9.2,частково хмарно,True,False,False,False
2513,11,15,0,23,Пд,5,18.7,хмарно,True,False,False,False
2514,11,15,3,22,ПдЗх,15,1.5,частково хмарно,False,False,False,False
2515,11,15,6,23,ПнСх,8,1.1,хмарно,False,False,False,False
2516,11,15,9,12,ПнЗх,1,1.4,сонячно,False,False,False,False
2517,11,15,12,27,Зх,13,1.5,сонячно,False,False,False,False
2518,11,15,15,18,ПнЗх,1,1.6,сонячно,False,False,False,False
2519,11,15,18,19,ПнСх,7,5.4,хмарно,True,False,False,False
2520,11,15,21,11,ПдЗх,11,1.8,частково хмарно,False,False,False,False
2521,11,16,0,30,ПнСх,4,0.8,частково хмарно,False,False,False,False
2522,11,16,3,15,Пн,1,0.4,частково хмарно,False,False,False,False
2523,11,16,6,22,ПнЗх,3,0.7,сонячно,False,False,False,False
2524,11,16,9,16,Пд,2,4.1,хмарно,True,False,False,False
2525,11,16,12,26,Пд,6,1.2,сонячно,False,False,False,False
2526,11,16,15,11,ПдСх,11,1.7,частково хмарно,False,False,False,False
2527,11,16,18,7,ПдСх,14,0.3,хмарно,False,False,False,False
2528,11,16,21,8,Зх,6,1.1,частково хмарно,False,False,False,False
2529,11,17,0,23,ПнЗх,2,2.0,хмарно,False,False,False,False
2530,11,17,3,7,Пд,10,1.1,частково хмарно,False,False,False,False
2531,11,17,6,26,ПдЗх,7,0.9,сонячно,False,False,False,False
2532,11,17,9,5,Сх,10,0.3,хмарно,False,False,False,False
2533,11,17,12,9,Пд,2,16.5,частково хмарно,True,False,False,False
2534,11,17,15,21,Пд,4,1.6,частково хмарно,False,False,False,False
2535,11,17,18,26,ПдЗх,11,1.6,частково хмарно,False,False,False,False
2536,11,17,21,18,Зх,10,1.9,частково хмарно,False,False,False,False
2537,11,18,0,6,Зх,13,0.3,сонячно,False,False,False,False
2538,11,18,3,17,Пн,7,1.6,сонячно,False,False,False,False
2539,11,18,6,18,Сх,0,1.4,сонячно,False,False,False,False
2540,11,18,9,22,ПнСх,6,13.8,частково хмарно,True,False,False,False
2541,11,18,12,9,ПдЗх,15,22.1,хмарно,True,True,False,False
2542,11,18,15,9,Пд,6,23.5,хмарно,True,True,False,False
2543,11,18,18,24,Пн,7,0.3,частково хмарно,False,False,False,False
2544,11,18,21,19,ПдЗх,1,0.7,хмарно,False,False,False,False
2545,11,19,0,20,Пд,14,0.9,частково хмарно,False,False,False,False
2546,11,19,3,18,Пн,9,3.0,частково хмарно,True,False,False,False
2547,11,19,6,27,ПдЗх,15,1.7,частково хмарно,False,False,False,False
2548,11,19,9,12,ПдЗх,3,1.4,частково хмарно,False,False,False,False
2549,11,19,12,5,ПнЗх,5,20.1,частково хмарно,True,False,False,False
2550,11,19,15,20,Пн,9,1.0,частково хмарно,False,False,False,False
2551,11,19,18,20,Зх,1,1.5,сонячно,False,False,False,False
2552,11,19,21,14,Пд,13,0.8,частково хмарно,False,False,False,False
2553,11,20,0,25,Зх,6,0.2,сонячно,False,False,False,False
2554,11,20,3,5,Зх,5,0.4,частково хмарно,False,False,False,False
2555,11,20,6,10,ПдСх,0,20.4,частково хмарно,True,False,False,False
2556,11,20,9,19,ПдЗх,1,16.3,частково хмарно,True,False,False,False
2557,11,20,12,12,Пн,13,13.3,хмарно,True,False,False,False
2558,11,20,15,30,Сх,13,0.4,сонячно,False,False,False,False
2559,11,20,18,22,ПдСх,2,0.5,хмарно,False,False,False,False
2560,11,20,21,18,Зх,12,18.5,частково хмарно,True,False,False,False
2561,11,21,0,19,Сх,6,1.9,сонячно,False,False,False,False
2562,11,21,3,25,ПнЗх,7,1.0,частково хмарно,False,False,False,False
2563,11,21,6,14,Сх,8,6.4,частково хмарно,True,False,False,False
2564,11,21,9,20,ПнЗх,10,0.8,хмарно,False,False,False,False
2565,11,21,12,10,Пд,4,1.9,сонячно,False,False,False,False
2566,11,21,15,6,Зх,0,1.9,хмарно,False,False,False,False
2567,11,21,18,21,ПнСх,12,0.3,частково хмарно,False,False,False,False
2568,11,21,21,10,Сх,4,1.8,хмарно,False,False,False,False
2569,11,22,0,17,ПнЗх,7,1.4,сонячно,False,False,False,False
2570,11,22,3,7,ПнЗх,0,0.6,хмарно,False,False,False,False
2571,11,22,6,6,Пд,12,3.4,хмарно,True,False,False,False
2572,11,22,9,25,ПнСх,4,1.2,хмарно,False,False,False,False
2573,11,22,12,8,ПнСх,12,1.2,хмарно,False,False,False,False
2574,11,22,15,27,Пн,10,4.3,частково хмарно,True,True,False,False
2575,11,22,18,16,Пн,1,0.7,частково хмарно,False,False,False,False
2576,11,22,21,12,ПдЗх,13,0.4,сонячно,False,False,False,False
2577,11,23,0,29,Пн,1,3.8,частково хмарно,True,False,False,False
2578,11,23,3,6,Зх,13,1.7,сонячно,False,False,False,False
2579,11,23,6,30,ПдЗх,5,5.1,хмарно,True,True,False,False
2580,11,23,9,25,Зх,1,1.7,частково хмарно,False,False,False,False
2581,11,23,12,12,ПнЗх,0,1.5,сонячно,False,False,False,False
2582,11,23,15,6,Зх,10,0.1,хмарно,False,False,False,False
2583,11,23,18,21,Зх,7,1.3,частково хмарно,False,False,False,False
2584,11,23,21,28,Зх,2,1.2,сонячно,False,False,False,False
2585,11,24,0,24,ПнЗх,10,1.7,хмарно,False,False,False,False
2586,11,24,3,11,Сх,2,0.1,частково хмарно,False,False,False,False
2587,11,24,6,13,ПдСх,6,0.6,сонячно,False,False,False,False
2588,11,24,9,28,ПдЗх,7,1.1,хмарно,False,False,False,False
2589,11,24,12,29,ПдЗх,4,0.0,частково хмарно,False,False,False,False
2590,11,24,15,13,ПнЗх,12,1.5,хмарно,False,False,False,False
2591,11,24,18,5,ПнСх,8,14.9,частково хмарно,True,False,False,False
2592,11,24,21,7,ПнСх,2,1.1,сонячно,False,False,False,False
2593,11,25,0,18,Зх,8,1.2,частково хмарно,False,False,False,False
2594,11,25,3,7,ПнСх,10,0.6,сонячно,False,False,False,False
2595,11,25,6,16,Сх,0,24.7,частково хмарно,True,False,False,False
2596,11,25,9,8,ПнСх,6,0.5,хмарно,False,False,False,False
2597,11,25,12,29,Сх,4,1.8,сонячно,False,False,False,False
2598,11,25,15,7,Зх,0,20.9,хмарно,True,False,False,False
2599,11,25,18,25,ПдЗх,3,0.8,частково хмарно,False,False,False,False
2600,11,25,21,15,Зх,2,12.1,частково хмарно,True,False,False,False
2601,11,26,0,21,Пд,5,0.1,хмарно,False,False,False,False
2602,11,26,3,22,Зх,10,3.7,частково хмарно,True,False,False,False
2603,11,26,6,17,Зх,5,1.8,сонячно,False,False,False,False
2604,11,26,9,18,ПдСх,3,0.9,хмарно,False,False,False,False
2605,11,26,12,27,Пн,8,1.9,хмарно,False,False,False,False
2606,11,26,15,19,ПнЗх,11,19.7,хмарно,True,False,False,False
2607,11,26,18,26,Пд,0,0.7,хмарно,False,False,False,False
2608,11,26,21,9,Пд,1,0.4,сонячно,False,False,False,False
2609,11,27,0,13,Пд,4,1.6,сонячно,False,False,False,False
2610,11,27,3,29,ПдЗх,4,0.9,сонячно,False,False,False,False
2611,11,27,6,8,ПнЗх,12,0.9,сонячно,False,False,False,False
2612,11,27,9,12,Зх,2,1.2,хмарно,False,False,False,False
2613,11,27,12,11,Пн,8,1.2,частково хмарно,False,False,False,False
2614,11,27,15,20,ПнСх,3,10.6,частково хмарно,True,False,False,False
2615,11,27,18,23,ПнСх,10,0.7,частково хмарно,False,False,False,False
2616,11,27,21,7,Сх,7,1.2,хмарно,False,False,False,False
2617,11,28,0,23,Сх,2,1.6,хмарно,False,False,False,False
2618,11,28,3,25,ПнСх,9,12.5,хмарно,True,True,False,False
2619,11,28,6,21,Пд,9,3.1,частково хмарно,True,True,False,False
2620,11,28,9,11,ПдСх,10,0.5,частково хмарно,False,False,False,False
2621,11,28,12,25,ПдСх,11,1.6,сонячно,False,False,False,False
2622,11,28,15,21,ПнСх,0,16.1,хмарно,True,False,False,False
2623,11,28,18,18,ПнСх,4,1.0,сонячно,False,False,False,False
2624,11,28,21,27,Зх,12,0.6,частково хмарно,False,False,False,False
2625,11,29,0,18,Пд,12,1.8,частково хмарно,False,False,False,False
2626,11,29,3,23,Зх,15,15.2,хмарно,True,True,False,False
2627,11,29,6,5,Пн,7,0.5,частково хмарно,False,False,False,False
2628,11,29,9,23,ПдЗх,6,15.1,частково хмарно,True,False,False,False
2629,11,29,12,9,Пн,7,8.9,частково хмарно,True,False,False,False
2630,11,29,15,6,ПдЗх,12,1.0,сонячно,False,False,False,False
2631,11,29,18,7,ПдЗх,10,10.7,частково хмарно,True,False,False,False
2632,11,29,21,12,Зх,10,1.1,хмарно,False,False,False,False
2633,11,30,0,19,Зх,15,0.1,частково хмарно,False,False,False,False
2634,11,30,3,18,Сх,14,1.9,хмарно,False,False,False,False
2635,11,30,6,18,Сх,6,7.2,частково хмарно,True,False,False,False
2636,11,30,9,26,ПдСх,1,14.8,хмарно,True,False,False,False
2637,11,30,12,22,Сх,14,13.3,хмарно,True,True,False,False
2638,11,30,15,24,Сх,13,0.4,хмарно,False,False,False,False
2639,11,30,18,16,Зх,10,2.0,частково хмарно,False,False,False,False
2640,11,30,21,17,Пн,2,1.1,хмарно,False,False,False,False
2641,12,1,0,10,ПдЗх,14,0.9,сонячно,False,False,False,False
2642,12,1,3,11,ПдСх,0,11.9,частково хмарно,True,False,False,False
2643,12,1,6,19,ПдЗх,13,0.6,сонячно,False,False,False,False
2644,12,1,9,23,Пд,8,6.7,частково хмарно,True,True,False,False
2645,12,1,12,10,ПдЗх,11,1.2,сонячно,False,False,False,False
2646,12,1,15,22,ПнСх,3,1.8,частково хмарно,False,False,False,False
2647,12,1,18,20,Пд,3,1.2,сонячно,False,False,False,False
2648,12,1,21,6,Зх,14,1.1,частково хмарно,False,False,False,False
2649,12,2,0,21,ПдСх,11,3.5,хмарно,True,False,False,False
2650,12,2,3,22,Пд,8,1.0,сонячно,False,False,False,False
2651,12,2,6,21,ПдЗх,14,1.0,хмарно,False,False,False,False
2652,12,2,9,12,Пн,10,0.3,хмарно,False,False,False,False
2653,12,2,12,16,Сх,6,0.8,сонячно,False,False,False,False
2654,12,2,15,23,Зх,5,1.2,частково хмарно,False,False,False,False
2655,12,2,18,17,ПдСх,13,20.5,хмарно,True,False,False,False
2656,12,2,21,24,Пд,7,1.7,сонячно,False,False,False,False
2657,12,3,0,16,Зх,9,9.8,частково хмарно,True,False,False,False
2658,12,3,3,28,Сх,6,0.9,хмарно,False,False,False,False
2659,12,3,6,7,Сх,4,12.8,частково хмарно,True,False,False,False
2660,12,3,9,27,Зх,6,8.7,частково хмарно,True,False,False,False
2661,12,3,12,20,Зх,15,0.0,частково хмарно,False,False,False,False
2662,12,3,15,15,ПдЗх,3,0.1,сонячно,False,False,False,False
2663,12,3,18,14,ПнЗх,15,0.9,частково хмарно,False,False,False,False
2664,12,3,21,11,Пд,11,1.7,сонячно,False,False,False,False
2665,12,4,0,23,Пн,6,0.7,сонячно,False,False,False,False
2666,12,4,3,6,ПнСх,5,22.5,хмарно,True,True,False,False
2667,12,4,6,24,ПдСх,7,0.2,хмарно,False,False,False,False
2668,12,4,9,25,Зх,13,1.1,хмарно,False,False,False,False
2669,12,4,12,6,Пд,10,1.6,частково хмарно,False,False,False,False
2670,12,4,15,17,Пн,3,1.9,сонячно,False,False,False,False
2671,12,4,18,27,ПдСх,3,4.9,частково хмарно,True,False,False,False
2672,12,4,21,9,Зх,11,0.7,сонячно,False,False,False,False
2673,12,5,0,18,ПдЗх,14,3.1,частково хмарно,True,False,False,False
2674,12,5,3,29,ПнСх,8,1.5,хмарно,False,False,False,False
2675,12,5,6,6,ПдЗх,4,15.3,частково хмарно,True,False,False,False
2676,12,5,9,25,Пн,15,0.1,частково хмарно,False,False,False,False
2677,12,5,12,20,ПнЗх,15,18.4,хмарно,True,True,False,False
2678,12,5,15,23,Сх,11,0.1,хмарно,False,False,False,False
2679,12,5,18,23,ПдСх,6,0.8,частково хмарно,False,False,False,False
2680,12,5,21,22,ПдЗх,15,1.2,частково хмарно,False,False,False,False
2681,12,6,0,22,Пд,3,7.2,частково хмарно,True,False,False,False
2682,12,6,3,18,ПнЗх,4,1.6,сонячно,False,False,False,False
2683,12,6,6,12,ПнЗх,6,10.8,хмарно,True,False,False,False
2684,12,6,9,25,Пд,0,2.0,хмарно,False,False,False,False
2685,12,6,12,28,Пн,4,1.9,частково хмарно,False,False,False,False
2686,12,6,15,28,Пд,1,0.3,хмарно,False,False,False,False
2687,12,6,18,20,ПнЗх,15,0.1,сонячно,False,False,False,False
2688,12,6,21,20,ПдСх,13,1.6,сонячно,False,False,False,False
2689,12,7,0,23,ПнЗх,11,0.6,хмарно,False,False,False,False
2690,12,7,3,16,Пн,11,0.9,сонячно,False,False,False,False
2691,12,7,6,10,Пн,8,1.7,сонячно,False,False,False,False
2692,12,7,9,22,ПнЗх,10,22.6,частково хмарно,True,False,False,False
2693,12,7,12,18,ПнЗх,13,0.4,сонячно,False,False,False,False
2694,12,7,15,7,Зх,12,0.6,хмарно,False,False,False,False
2695,12,7,18,12,ПнСх,1,0.6,хмарно,False,False,False,False
2696,12,7,21,20,Пн,15,1.1,сонячно,False,False,False,False
2697,12,8,0,8,Пд,3,1.7,хмарно,False,False,False,False
2698,12,8,3,22,Пн,3,0.3,частково хмарно,False,False,False,False
2699,12,8,6,28,Пд,6,0.0,частково хмарно,False,False,False,False
2700,12,8,9,5,ПнСх,2,20.1,хмарно,True,False,False,False
2701,12,8,12,10,Зх,3,1.0,хмарно,False,False,False,False
2702,12,8,15,5,ПнЗх,11,15.4,хмарно,True,False,False,False
2703,12,8,18,27,Пн,6,1.2,частково хмарно,False,False,False,False
2704,12,8,21,28,ПнСх,5,2.0,хмарно,False,False,False,False
2705,12,9,0,17,ПнЗх,2,0.0,хмарно,False,False,False,False
2706,12,9,3,24,ПнЗх,0,0.3,частково хмарно,False,False,False,False
2707,12,9,6,21,ПдСх,12,0.6,частково хмарно,False,False,False,False
2708,12,9,9,25,ПнЗх,15,1.5,хмарно,False,False,False,False
2709,12,9,12,8,Сх,15,0.0,хмарно,False,False,False,False
2710,12,9,15,23,Зх,14,0.9,хмарно,False,False,False,False
2711,12,9,18,27,Пн,7,5.6,частково хмарно,True,False,False,False
2712,12,9,21,15,Сх,7,1.9,сонячно,False,False,False,False
2713,12,10,0,8,Пд,2,24.5,частково хмарно,True,False,False,False
2714,12,10,3,9,Зх,7,0.9,сонячно,False,False,False,False
2715,12,10,6,22,ПнСх,10,1.4,частково хмарно,False,False,False,False
2716,12,10,9,9,ПнЗх,9,1.0,частково хмарно,False,False,False,False
2717,12,10,12,22,ПдЗх,13,5.6,частково хмарно,True,True,False,False
2718,12,10,15,29,ПдЗх,1,21.0,частково хмарно,True,False,False,False
2719,12,10,18,10,Зх,5,1.1,хмарно,False,False,False,False
2720,12,10,21,8,Зх,15,6.6,частково хмарно,True,False,False,False
2721,12,11,0,9,Пд,6,0.4,частково хмарно,False,False,False,False
2722,12,11,3,27,ПдСх,3,19.2,хмарно,True,False,False,False
2723,12,11,6,28,ПнСх,8,1.4,сонячно,False,False,False,False
2724,12,11,9,5,Сх,12,4.2,хмарно,True,False,False,False
2725,12,11,12,19,ПнСх,9,1.4,частково хмарно,False,False,False,False
2726,12,11,15,13,ПдСх,15,15.2,частково хмарно,True,False,False,False
2727,12,11,18,28,ПдЗх,12,1.8,сонячно,False,False,False,False
2728,12,11,21,7,ПдСх,12,0.4,хмарно,False,False,False,False
2729,12,12,0,15,ПдЗх,2,23.9,хмарно,True,True,False,False
2730,12,12,3,10,ПнЗх,9,4.4,хмарно,True,False,False,False
2731,12,12,6,27,Пд,3,1.1,хмарно,False,False,False,False
2732,12,12,9,28,ПдЗх,4,0.5,частково хмарно,False,False,False,False
2733,12,12,12,5,ПнСх,7,12.7,хмарно,True,False,False,False
2734,12,12,15,25,Сх,12,0.2,частково хмарно,False,False,False,False
2735,12,12,18,9,ПнЗх,11,17.7,хмарно,True,True,False,False
2736,12,12,21,6,Сх,13,10.2,частково хмарно,True,True,False,False
2737,12,13,0,24,Сх,10,0.2,хмарно,False,False,False,False
2738,12,13,3,9,Зх,4,9.9,частково хмарно,True,False,False,False
2739,12,13,6,10,ПдЗх,3,2.8,хмарно,True,True,False,False
2740,12,13,9,14,ПнСх,11,0.9,частково хмарно,False,False,False,False
2741,12,13,12,18,Пд,8,0.0,сонячно,False,False,False,False
2742,12,13,15,7,ПнСх,4,24.0,частково хмарно,True,False,False,False
2743,12,13,18,11,ПдЗх,6,1.7,частково хмарно,False,False,False,False
2744,12,13,21,25,ПдЗх,0,0.4,хмарно,False,False,False,False
2745,12,14,0,25,Сх,5,2.7,частково хмарно,True,False,False,False
2746,12,14,3,11,Зх,11,1.9,частково хмарно,False,False,False,False
2747,12,14,6,10,Сх,15,0.6,частково хмарно,False,False,False,False
2748,12,14,9,27,ПдЗх,10,1.6,хмарно,False,False,False,False
2749,12,14,12,14,ПдСх,13,0.2,хмарно,False,False,False,False
2750,12,14,15,13,ПнСх,9,0.6,частково хмарно,False,False,False,False
2751,12,14,18,23,ПдЗх,6,1.2,сонячно,False,False,False,False
2752,12,14,21,15,ПдЗх,2,1.9,сонячно,False,False,False,False
2753,12,15,0,12,Зх,0,9.0,частково хмарно,True,False,False,False
2754,12,15,3,20,ПнСх,2,21.1,частково хмарно,True,False,False,False
2755,12,15,6,5,Пн,9,0.3,частково хмарно,False,False,False,False
2756,12,15,9,9,Сх,4,0.7,частково хмарно,False,False,False,False
2757,12,15,12,5,Пн,15,4.7,хмарно,True,True,False,False
2758,12,15,15,7,ПнСх,2,1.6,сонячно,False,False,False,False
2759,12,15,18,8,ПнЗх,10,9.7,частково хмарно,True,False,False,False
2760,12,15,21,23,Пд,15,1.8,хмарно,False,False,False,False
2761,12,16,0,6,Пн,0,1.9,сонячно,False,False,False,False
2762,12,16,3,8,Пн,14,0.2,хмарно,False,False,False,False
2763,12,16,6,13,ПнЗх,0,1.2,сонячно,False,False,False,False
2764,12,16,9,7,Пн,2,1.2,частково хмарно,False,False,False,False
2765,12,16,12,8,Пд,8,6.8,хмарно,True,False,False,False
2766,12,16,15,10,Сх,6,17.0,частково хмарно,True,False,False,False
2767,12,16,18,20,ПнЗх,9,0.2,хмарно,False,False,False,False
2768,12,16,21,12,ПнСх,12,1.8,частково хмарно,False,False,False,False
2769,12,17,0,30,Сх,5,0.6,частково хмарно,False,False,False,False
2770,12,17,3,10,Сх,10,1.5,сонячно,False,False,False,False
2771,12,17,6,25,ПнСх,0,1.5,частково хмарно,False,False,False,False
2772,12,17,9,23,ПдЗх,15,1.1,хмарно,False,False,False,False
2773,12,17,12,24,Сх,5,0.1,сонячно,False,False,False,False
2774,12,17,15,29,ПдЗх,1,0.4,частково хмарно,False,False,False,False
2775,12,17,18,10,ПдСх,8,12.1,частково хмарно,True,False,False,False
2776,12,17,21,24,Пн,6,1.0,сонячно,False,False,False,False
2777,12,18,0,11,Зх,14,22.2,частково хмарно,True,False,False,False
2778,12,18,3,25,ПнЗх,4,1.7,сонячно,False,False,False,False
2779,12,18,6,29,Пн,5,0.6,частково хмарно,False,False,False,False
2780,12,18,9,21,ПнЗх,5,1.5,частково хмарно,False,False,False,False
2781,12,18,12,27,Сх,11,0.2,частково хмарно,False,False,False,False
2782,12,18,15,17,ПдЗх,4,0.8,частково хмарно,False,False,False,False
2783,12,18,18,29,Зх,15,9.1,хмарно,True,False,False,False
2784,12,18,21,6,Пн,7,1.8,сонячно,False,False,False,False
2785,12,19,0,14,Зх,14,6.5,хмарно,True,True,False,False
2786,12,19,3,15,ПнЗх,1,0.2,сонячно,False,False,False,False
2787,12,19,6,6,Зх,8,1.7,сонячно,False,False,False,False
2788,12,19,9,16,Пн,0,1.7,сонячно,False,False,False,False
2789,12,19,12,29,ПнСх,12,1.6,частково хмарно,False,False,False,False
2790,12,19,15,20,Сх,15,1.7,частково хмарно,False,False,False,False
2791,12,19,18,11,ПнСх,1,1.5,сонячно,False,False,False,False
2792,12,19,21,5,Сх,2,8.6,частково хмарно,True,False,False,False
2793,12,20,0,26,Пд,11,0.2,сонячно,False,False,False,False
2794,12,20,3,24,ПнСх,15,0.8,сонячно,False,False,False,False
2795,12,20,6,13,ПдЗх,12,17.7,частково хмарно,True,True,False,False
2796,12,20,9,23,Пд,2,0.9,сонячно,False,False,False,False
2797,12,20,12,13,Пд,1,0.6,хмарно,False,False,False,False
2798,12,20,15,6,ПнЗх,6,17.2,хмарно,True,False,False,False
2799,12,20,18,9,ПдСх,9,0.8,сонячно,False,False,False,False
2800,12,20,21,24,ПдЗх,13,1.0,сонячно,False,False,False,False
2801,12,21,0,26,ПнСх,5,6.2,хмарно,True,False,False,False
2802,12,21,3,11,ПдЗх,8,0.8,частково хмарно,False,False,False,False
2803,12,21,6,19,Сх,7,0.8,сонячно,False,False,False,False
2804,12,21,9,9,ПнСх,15,0.4,частково хмарно,False,False,False,False
2805,12,21,12,27,ПдСх,15,0.6,хмарно,False,False,False,False
2806,12,21,15,22,ПнЗх,7,0.8,хмарно,False,False,False,False
2807,12,21,18,6,ПнЗх,15,2.0,частково хмарно,False,False,False,False
2808,12,21,21,20,Зх,7,1.1,хмарно,False,False,False,False
2809,12,22,0,7,ПнСх,0,0.8,сонячно,False,False,False,False
2810,12,22,3,19,ПдСх,2,0.6,сонячно,False,False,False,False
2811,12,22,6,15,ПнСх,14,1.7,хмарно,False,False,False,False
2812,12,22,9,10,ПнСх,2,18.1,хмарно,True,True,False,False
2813,12,22,12,13,ПнЗх,1,1.6,частково хмарно,False,False,False,False
2814,12,22,15,14,ПнЗх,5,0.2,частково хмарно,False,False,False,False
2815,12,22,18,27,ПдЗх,5,17.0,хмарно,True,False,False,False
2816,12,22,21,6,Пд,2,22.4,хмарно,True,True,False,False
2817,12,23,0,12,Сх,7,13.4,частково хмарно,True,False,False,False
2818,12,23,3,19,ПнСх,9,1.7,хмарно,False,False,False,False
2819,12,23,6,18,ПдЗх,6,1.9,частково хмарно,False,False,False,False
2820,12,23,9,16,Пн,15,22.0,частково хмарно,True,False,False,False
2821,12,23,12,14,Зх,14,0.6,хмарно,False,False,False,False
2822,12,23,15,24,ПдСх,4,1.5,хмарно,False,False,False,False
2823,12,23,18,15,Пд,3,1.0,хмарно,False,False,False,False
2824,12,23,21,13,Сх,4,0.9,частково хмарно,False,False,False,False
2825,12,24,0,29,Зх,13,1.2,хмарно,False,False,False,False
2826,12,24,3,8,ПнЗх,2,19.4,частково хмарно,True,False,False,False
2827,12,24,6,15,Пд,5,1.0,хмарно,False,False,False,False
2828,12,24,9,25,ПдЗх,8,0.4,частково хмарно,False,False,False,False
2829,12,24,12,25,Пд,7,0.3,хмарно,False,False,False,False
2830,12,24,15,20,Пн,5,1.4,частково хмарно,False,False,False,False
2831,12,24,18,17,Пн,4,8.0,хмарно,True,False,False,False
2832,12,24,21,7,Зх,6,15.7,хмарно,True,False,False,False
2833,12,25,0,28,Зх,13,1.6,хмарно,False,False,False,False
2834,12,25,3,15,ПнСх,8,0.4,частково хмарно,False,False,False,False
2835,12,25,6,18,ПдЗх,10,0.1,сонячно,False,False,False,False
2836,12,25,9,20,ПнЗх,2,1.9,сонячно,False,False,False,False
2837,12,25,12,16,Пд,2,1.9,хмарно,False,False,False,False
2838,12,25,15,28,ПнЗх,8,0.6,сонячно,False,False,False,False
2839,12,25,18,18,ПнЗх,10,23.3,хмарно,True,True,False,False
2840,12,25,21,26,Сх,6,1.4,хмарно,False,False,False,False
2841,12,26,0,28,Пд,1,1.6,частково хмарно,False,False,False,False
2842,12,26,3,22,Пн,15,23.5,хмарно,True,True,False,False
2843,12,26,6,15,ПдСх,9,1.7,хмарно,False,False,False,False
2844,12,26,9,21,ПнЗх,4,1.3,частково хмарно,False,False,False,False
2845,12,26,12,12,ПнЗх,11,0.3,сонячно,False,False,False,False
2846,12,26,15,18,Сх,0,0.1,частково хмарно,False,False,False,False
2847,12,26,18,12,Сх,8,1.0,частково хмарно,False,False,False,False
2848,12,26,21,13,ПнЗх,11,0.4,хмарно,False,False,False,False
2849,12,27,0,9,ПдЗх,1,10.8,хмарно,True,False,False,False
2850,12,27,3,21,ПнСх,8,0.2,сонячно,False,False,False,False
